id,credit,sex,education,mariage,age
7614,240000,1,2,2,37
7615,50000,2,2,2,49
7616,30000,2,3,2,23
7617,50000,1,3,1,51
7618,80000,2,2,2,24
7619,130000,1,2,1,47
7620,50000,1,3,2,23
7621,200000,1,2,1,39
7622,140000,1,3,1,33
7623,30000,2,1,2,23
7624,20000,2,1,2,25
7625,70000,1,2,2,29
7626,20000,2,3,3,48
7627,410000,1,1,1,42
7628,250000,1,1,1,41
7629,140000,2,2,2,27
7630,90000,2,1,2,26
7631,340000,1,1,1,38
7632,230000,2,2,1,28
7633,80000,1,3,2,33
7634,50000,2,2,2,42
7635,60000,2,2,1,35
7636,50000,2,2,2,24
7637,210000,2,2,2,28
7638,140000,2,1,2,27
7639,20000,1,3,2,32
7640,20000,1,3,3,48
7641,230000,1,1,2,32
7642,210000,1,2,2,27
7643,20000,1,2,2,34
7644,50000,2,2,2,24
7645,30000,1,3,2,49
7646,50000,2,2,2,36
7647,150000,2,1,1,30
7648,160000,1,2,1,57
7649,90000,2,3,1,42
7650,150000,1,2,1,39
7651,200000,1,3,2,36
7652,170000,1,1,1,40
7653,100000,2,2,1,38
7654,20000,1,3,1,39
7655,30000,1,1,2,24
7656,200000,1,1,2,32
7657,180000,1,2,1,46
7658,160000,2,2,1,44
7659,80000,2,2,2,31
7660,70000,2,1,1,36
7661,80000,1,3,2,44
7662,50000,1,2,2,45
7663,140000,2,2,1,58
7664,90000,2,2,1,50
7665,120000,2,1,2,27
7666,80000,2,2,2,33
7667,20000,1,2,2,43
7668,20000,1,1,2,28
7669,440000,2,2,2,34
7670,310000,2,2,1,28
7671,80000,2,2,2,25
7672,200000,1,1,2,28
7673,300000,2,2,1,34
7674,140000,2,2,1,35
7675,230000,2,2,1,43
7676,130000,2,3,1,38
7677,40000,2,5,1,48
7678,20000,2,3,1,23
7679,90000,2,2,2,26
7680,50000,2,3,2,41
7681,220000,1,2,1,49
7682,60000,2,2,3,64
7683,240000,1,3,1,48
7684,400000,2,2,2,40
7685,120000,1,1,2,30
7686,280000,2,1,1,37
7687,390000,2,2,2,28
7688,340000,2,1,1,46
7689,10000,1,2,2,47
7690,110000,1,2,1,35
7691,100000,1,2,2,31
7692,130000,2,2,1,25
7693,230000,1,2,1,45
7694,290000,2,2,1,39
7695,50000,1,1,2,29
7696,120000,2,1,2,27
7697,240000,2,1,1,36
7698,360000,2,1,2,32
7699,110000,2,3,2,31
7700,60000,2,3,2,23
7701,130000,1,1,2,33
7702,250000,2,1,1,31
7703,410000,1,3,2,38
7704,130000,2,3,2,53
7705,200000,1,1,2,38
7706,60000,2,1,2,25
7707,20000,1,1,2,25
7708,20000,1,2,1,37
7709,380000,2,2,1,50
7710,80000,1,3,1,47
7711,160000,1,2,2,31
7712,50000,1,1,2,23
7713,50000,1,2,1,34
7714,310000,1,2,1,34
7715,130000,1,2,2,30
7716,180000,1,1,2,33
7717,130000,2,2,1,43
7718,50000,1,1,1,35
7719,150000,2,2,1,30
7720,230000,2,1,2,25
7721,20000,2,1,2,23
7722,360000,2,1,1,33
7723,180000,2,1,1,31
7724,280000,1,2,1,37
7725,90000,2,1,2,23
7726,210000,1,2,1,41
7727,240000,1,1,2,30
7728,200000,2,1,1,49
7729,180000,2,1,1,35
7730,190000,1,3,1,44
7731,50000,2,3,1,53
7732,80000,2,5,1,23
7733,50000,1,2,2,23
7734,130000,1,1,2,29
7735,30000,2,2,1,52
7736,30000,2,1,2,28
7737,50000,1,2,2,24
7738,360000,2,1,1,41
7739,80000,2,2,2,24
7740,460000,1,1,2,33
7741,200000,1,1,1,48
7742,50000,1,2,2,22
7743,370000,2,2,2,28
7744,20000,2,2,1,42
7745,50000,2,1,2,24
7746,80000,1,2,1,54
7747,170000,2,1,1,31
7748,400000,1,1,1,54
7749,500000,2,2,1,41
7750,250000,1,3,1,44
7751,80000,2,2,2,22
7752,90000,2,2,3,40
7753,120000,1,3,2,44
7754,310000,1,2,1,44
7755,20000,1,2,2,22
7756,60000,2,2,2,29
7757,460000,2,1,2,29
7758,220000,1,2,1,40
7759,220000,1,1,2,32
7760,20000,1,2,2,33
7761,80000,1,3,1,38
7762,220000,1,1,2,31
7763,20000,1,2,2,23
7764,100000,2,2,2,26
7765,230000,2,1,2,31
7766,300000,2,2,1,40
7767,20000,1,2,2,24
7768,160000,1,1,2,29
7769,70000,2,2,1,27
7770,240000,2,2,2,37
7771,100000,1,2,2,25
7772,220000,1,2,2,30
7773,50000,1,2,2,42
7774,80000,2,3,1,44
7775,130000,1,1,2,28
7776,30000,2,2,2,23
7777,360000,2,2,1,46
7778,280000,1,2,1,34
7779,230000,1,1,1,45
7780,30000,2,1,2,24
7781,70000,2,2,1,28
7782,100000,1,2,2,32
7783,50000,1,2,2,27
7784,150000,2,2,2,26
7785,20000,1,2,2,46
7786,100000,1,3,3,48
7787,90000,2,2,2,25
7788,50000,1,3,2,49
7789,200000,1,1,1,49
7790,250000,2,2,2,26
7791,140000,2,1,1,32
7792,320000,2,2,1,44
7793,20000,2,2,1,22
7794,80000,2,2,2,26
7795,300000,2,2,2,36
7796,500000,2,1,1,38
7797,30000,1,2,2,22
7798,130000,2,4,2,47
7799,40000,1,2,1,25
7800,20000,2,2,2,22
7801,470000,2,1,2,39
7802,200000,2,1,2,42
7803,50000,2,2,2,31
7804,130000,2,2,1,36
7805,100000,2,2,1,33
7806,160000,1,1,2,29
7807,50000,1,3,2,26
7808,180000,1,1,1,42
7809,50000,1,3,2,29
7810,70000,2,3,1,40
7811,270000,1,2,1,53
7812,210000,2,2,1,48
7813,70000,2,2,1,43
7814,160000,2,1,2,31
7815,30000,2,2,1,27
7816,250000,1,1,2,29
7817,10000,2,3,1,51
7818,50000,1,2,2,27
7819,120000,1,3,1,38
7820,50000,1,2,2,28
7821,250000,1,1,2,36
7822,20000,1,2,2,48
7823,70000,2,2,2,25
7824,50000,1,2,2,46
7825,110000,1,2,2,41
7826,100000,2,1,2,32
7827,20000,1,2,1,31
7828,120000,2,2,1,25
7829,50000,1,2,2,26
7830,140000,1,2,1,29
7831,140000,1,2,1,34
7832,250000,2,1,1,39
7833,180000,2,2,2,30
7834,130000,1,2,2,26
7835,200000,1,1,2,27
7836,100000,2,1,2,26
7837,20000,1,2,2,23
7838,290000,2,3,2,27
7839,110000,1,1,1,46
7840,30000,2,2,2,27
7841,150000,2,3,2,23
7842,150000,2,2,2,34
7843,120000,2,1,2,25
7844,280000,1,2,1,28
7845,90000,2,2,1,36
7846,130000,1,2,1,39
7847,30000,1,2,2,24
7848,100000,1,1,1,25
7849,30000,2,1,2,27
7850,90000,2,2,1,28
7851,160000,2,2,1,25
7852,260000,1,1,1,51
7853,50000,1,1,2,28
7854,260000,1,3,2,27
7855,220000,2,1,2,35
7856,20000,2,2,2,22
7857,300000,2,1,2,25
7858,250000,2,1,2,31
7859,200000,1,2,2,30
7860,20000,2,2,2,21
7861,50000,1,2,2,25
7862,100000,2,3,2,28
7863,170000,1,2,1,37
7864,120000,1,1,1,37
7865,120000,2,2,2,38
7866,50000,1,2,2,26
7867,260000,2,1,2,28
7868,60000,2,2,2,44
7869,120000,2,2,2,28
7870,220000,2,3,1,47
7871,200000,1,1,2,26
7872,90000,2,2,1,45
7873,310000,2,1,1,25
7874,110000,2,2,1,34
7875,140000,2,2,2,42
7876,160000,2,1,1,51
7877,80000,2,2,2,24
7878,500000,2,1,1,36
7879,130000,1,2,2,29
7880,240000,2,2,1,44
7881,50000,2,2,2,24
7882,180000,2,1,1,42
7883,240000,1,2,2,33
7884,180000,1,2,1,30
7885,130000,1,2,2,33
7886,50000,2,1,2,24
7887,500000,1,1,2,34
7888,200000,1,2,1,29
7889,220000,2,1,2,29
7890,70000,1,2,1,33
7891,440000,1,1,1,31
7892,290000,1,4,1,52
7893,50000,2,2,2,23
7894,120000,2,2,2,23
7895,80000,2,3,1,44
7896,170000,2,2,1,27
7897,160000,1,1,2,41
7898,280000,1,1,2,29
7899,40000,2,2,1,47
7900,80000,2,3,1,53
7901,210000,2,2,1,40
7902,60000,2,2,1,29
7903,20000,2,2,1,40
7904,230000,2,2,2,36
7905,90000,2,1,1,50
7906,170000,2,1,1,35
7907,70000,2,2,2,22
7908,50000,1,2,2,29
7909,140000,2,1,1,48
7910,50000,2,3,2,55
7911,270000,2,1,2,45
7912,170000,2,2,1,49
7913,180000,2,1,2,27
7914,80000,2,1,2,29
7915,450000,2,1,2,37
7916,400000,1,1,2,29
7917,400000,2,2,2,35
7918,60000,1,3,2,25
7919,110000,1,1,2,25
7920,60000,2,2,2,24
7921,140000,1,1,2,37
7922,20000,1,2,1,24
7923,50000,1,1,2,30
7924,30000,2,3,2,53
7925,210000,2,2,2,26
7926,50000,1,2,2,36
7927,200000,1,1,2,30
7928,120000,2,3,1,50
7929,200000,2,1,2,29
7930,180000,2,2,1,35
7931,440000,2,2,1,47
7932,150000,2,2,2,22
7933,130000,1,1,1,70
7934,50000,2,2,1,26
7935,180000,2,2,2,28
7936,80000,2,2,2,24
7937,170000,2,1,2,29
7938,150000,2,1,2,25
7939,240000,1,2,2,35
7940,140000,1,2,2,24
7941,50000,1,3,0,50
7942,20000,2,2,1,36
7943,240000,2,1,1,38
7944,30000,2,2,1,45
7945,50000,2,2,2,29
7946,20000,2,2,1,37
7947,20000,2,2,1,50
7948,310000,2,2,1,48
7949,200000,1,2,2,39
7950,330000,1,3,2,48
7951,100000,2,3,1,53
7952,50000,2,3,2,35
7953,120000,1,2,2,30
7954,160000,1,1,1,42
7955,170000,1,1,1,62
7956,50000,2,3,0,27
7957,30000,2,2,2,23
7958,150000,1,1,2,29
7959,320000,2,2,2,33
7960,50000,2,2,1,58
7961,20000,2,1,2,26
7962,20000,1,2,2,25
7963,50000,1,2,1,34
7964,160000,1,3,1,46
7965,20000,2,2,2,34
7966,130000,1,2,1,27
7967,150000,2,2,2,24
7968,20000,2,2,2,23
7969,20000,1,3,1,45
7970,70000,2,3,1,56
7971,50000,1,1,2,26
7972,200000,1,2,1,40
7973,320000,2,2,2,30
7974,50000,1,3,2,34
7975,70000,1,2,2,25
7976,200000,2,3,2,33
7977,250000,2,2,1,29
7978,70000,2,1,2,25
7979,90000,2,2,1,36
7980,400000,1,1,2,32
7981,130000,2,1,2,33
7982,110000,2,1,1,40
7983,150000,1,1,2,38
7984,330000,2,1,2,28
7985,30000,2,3,2,21
7986,360000,2,1,2,32
7987,50000,1,1,1,54
7988,60000,2,2,2,24
7989,200000,2,2,2,27
7990,180000,2,1,2,43
7991,50000,1,3,2,52
7992,80000,2,3,1,38
7993,50000,2,2,2,23
7994,270000,2,3,1,30
7995,100000,2,2,2,23
7996,170000,2,2,2,38
7997,30000,1,1,1,30
7998,230000,2,2,2,38
7999,200000,2,1,1,34
8000,130000,1,1,2,36
8001,30000,1,2,1,62
8002,140000,2,2,1,26
8003,490000,1,1,1,43
8004,160000,1,2,2,30
8005,180000,1,2,1,42
8006,260000,2,2,1,32
8007,80000,2,2,2,27
8008,360000,2,1,2,29
8009,20000,2,1,2,25
8010,20000,1,1,2,28
8011,80000,2,3,1,28
8012,500000,1,1,2,32
8013,160000,1,1,1,55
8014,20000,2,1,2,22
8015,330000,2,1,1,36
8016,80000,2,1,2,26
8017,220000,1,2,1,40
8018,230000,2,2,2,28
8019,90000,2,2,2,25
8020,300000,1,3,1,61
8021,30000,2,2,1,45
8022,80000,2,2,1,40
8023,60000,1,1,2,27
8024,360000,1,5,1,31
8025,360000,1,1,2,27
8026,30000,2,2,2,23
8027,190000,1,3,1,50
8028,130000,2,2,1,45
8029,110000,2,1,2,34
8030,350000,2,2,1,46
8031,50000,2,3,1,52
8032,130000,2,2,3,38
8033,50000,1,1,2,29
8034,50000,1,2,2,25
8035,380000,2,2,2,31
8036,260000,2,1,2,30
8037,140000,2,2,2,28
8038,270000,2,1,2,36
8039,30000,2,2,1,33
8040,240000,1,1,2,35
8041,70000,1,3,2,32
8042,120000,1,1,1,50
8043,160000,2,2,2,42
8044,170000,1,3,2,36
8045,380000,2,1,2,31
8046,160000,2,2,1,26
8047,30000,1,2,2,39
8048,260000,2,1,1,40
8049,70000,1,2,2,41
8050,240000,1,2,1,39
8051,170000,2,2,1,43
8052,30000,1,2,1,36
8053,90000,1,3,2,32
8054,250000,1,2,2,25
8055,270000,2,2,2,25
8056,130000,2,2,2,24
8057,360000,1,1,1,43
8058,490000,1,1,1,35
8059,110000,2,2,1,31
8060,100000,1,2,2,27
8061,200000,1,3,1,28
8062,50000,2,2,2,24
8063,220000,1,2,2,30
8064,360000,1,3,2,41
8065,20000,2,2,1,51
8066,70000,2,2,1,44
8067,180000,2,2,2,29
8068,50000,1,2,2,32
8069,140000,2,1,2,28
8070,220000,1,2,1,47
8071,150000,2,2,2,50
8072,30000,1,2,2,33
8073,300000,2,2,1,32
8074,420000,1,1,1,36
8075,80000,2,2,2,30
8076,100000,2,3,2,46
8077,120000,2,2,2,25
8078,230000,2,1,2,38
8079,200000,2,2,1,28
8080,200000,1,1,2,29
8081,230000,1,3,1,30
8082,200000,1,2,2,27
8083,50000,1,3,1,65
8084,220000,1,1,1,36
8085,90000,1,3,2,27
8086,500000,1,2,2,35
8087,130000,2,1,2,29
8088,210000,1,2,1,37
8089,200000,2,1,2,30
8090,20000,1,1,2,24
8091,410000,2,1,1,38
8092,290000,2,1,1,35
8093,270000,2,2,2,26
8094,90000,2,1,2,27
8095,30000,2,1,2,27
8096,360000,2,1,2,28
8097,240000,1,1,1,30
8098,180000,2,2,2,23
8099,50000,2,2,1,24
8100,50000,2,2,2,47
8101,100000,1,2,2,30
8102,50000,1,2,2,39
8103,360000,1,1,1,48
8104,550000,2,5,2,52
8105,260000,2,2,1,39
8106,500000,2,1,1,34
8107,130000,1,1,2,27
8108,30000,1,2,2,39
8109,160000,2,1,2,40
8110,420000,2,2,1,40
8111,50000,2,3,1,22
8112,30000,2,1,2,36
8113,50000,2,2,2,32
8114,160000,2,1,1,39
8115,120000,2,2,2,26
8116,50000,2,1,2,28
8117,130000,1,2,2,42
8118,150000,1,1,2,42
8119,450000,1,1,1,48
8120,150000,1,1,1,29
8121,90000,2,2,2,53
8122,130000,1,1,2,28
8123,130000,1,2,2,30
8124,390000,2,2,1,41
8125,200000,1,2,2,29
8126,300000,2,2,1,50
8127,140000,2,2,1,42
8128,200000,2,1,2,35
8129,30000,1,2,2,30
8130,30000,1,3,2,24
8131,160000,2,1,2,37
8132,210000,2,2,2,37
8133,310000,2,2,2,51
8134,400000,2,2,1,33
8135,50000,2,3,1,35
8136,80000,1,2,1,33
8137,340000,2,1,2,33
8138,140000,1,1,2,27
8139,380000,1,1,1,39
8140,50000,2,2,1,34
8141,10000,1,2,2,35
8142,30000,2,2,2,28
8143,360000,2,1,1,50
8144,150000,2,2,1,47
8145,50000,1,1,2,23
8146,120000,1,2,3,42
8147,250000,2,1,2,35
8148,20000,1,1,2,24
8149,30000,2,1,1,30
8150,260000,1,1,2,27
8151,250000,2,1,2,30
8152,260000,2,2,1,41
8153,150000,2,2,1,35
8154,160000,2,2,2,33
8155,80000,1,2,2,30
8156,500000,2,1,2,38
8157,110000,2,2,2,29
8158,100000,1,1,2,28
8159,360000,2,1,1,35
8160,330000,1,2,1,65
8161,70000,2,3,1,32
8162,140000,1,1,2,29
8163,200000,1,1,2,31
8164,50000,1,2,1,49
8165,290000,1,1,1,56
8166,30000,1,2,1,57
8167,180000,2,1,2,31
8168,30000,1,2,1,38
8169,180000,2,1,1,47
8170,240000,1,1,1,39
8171,130000,2,5,1,27
8172,230000,1,1,1,32
8173,500000,1,1,2,43
8174,360000,1,2,2,33
8175,50000,1,2,2,23
8176,200000,1,1,2,31
8177,230000,1,3,1,45
8178,70000,2,2,1,32
8179,50000,1,2,2,29
8180,500000,1,1,1,46
8181,140000,1,2,1,28
8182,140000,2,2,2,23
8183,130000,1,2,2,32
8184,160000,2,3,1,48
8185,50000,2,3,2,58
8186,20000,1,3,1,41
8187,360000,2,2,1,42
8188,160000,2,2,1,51
8189,250000,2,1,1,37
8190,130000,2,2,2,25
8191,190000,1,1,2,36
8192,180000,2,2,2,25
8193,80000,1,2,2,43
8194,240000,1,1,2,40
8195,50000,1,2,2,35
8196,160000,2,2,2,50
8197,90000,2,2,1,49
8198,310000,2,2,1,37
8199,60000,1,1,2,27
8200,240000,1,1,2,29
8201,50000,2,2,2,24
8202,150000,2,1,1,34
8203,130000,2,2,1,44
8204,20000,2,1,2,22
8205,150000,1,1,1,40
8206,240000,1,1,1,42
8207,50000,1,3,1,45
8208,50000,1,3,1,51
8209,270000,1,1,1,51
8210,20000,2,2,2,28
8211,300000,2,2,1,33
8212,390000,1,1,1,34
8213,110000,2,1,1,37
8214,90000,1,2,1,58
8215,300000,2,2,1,30
8216,450000,1,3,1,42
8217,20000,1,2,2,30
8218,500000,2,1,2,33
8219,30000,2,2,2,46
8220,50000,1,2,2,51
8221,140000,2,2,2,26
8222,10000,1,2,1,43
8223,120000,2,2,2,37
8224,30000,1,2,2,30
8225,30000,2,2,1,22
8226,20000,1,1,2,33
8227,10000,1,3,2,36
8228,110000,2,2,1,35
8229,280000,2,1,1,29
8230,500000,1,1,1,42
8231,50000,2,3,1,46
8232,230000,1,2,1,30
8233,50000,1,2,1,53
8234,120000,2,2,2,24
8235,30000,1,2,2,26
8236,330000,2,2,1,28
8237,360000,1,2,1,30
8238,40000,1,1,2,26
8239,110000,2,1,2,29
8240,40000,2,3,1,39
8241,70000,2,2,1,30
8242,100000,1,3,2,26
8243,210000,2,2,1,50
8244,360000,1,2,1,38
8245,260000,1,2,2,27
8246,200000,2,1,2,34
8247,160000,1,1,1,43
8248,420000,2,2,1,29
8249,140000,2,1,2,28
8250,180000,1,1,2,38
8251,150000,2,3,1,39
8252,30000,2,2,1,35
8253,500000,1,1,2,34
8254,240000,1,2,1,45
8255,30000,1,1,2,22
8256,80000,1,2,2,28
8257,80000,1,2,2,34
8258,310000,1,1,1,39
8259,180000,2,1,2,33
8260,60000,2,2,2,23
8261,170000,2,2,2,33
8262,180000,2,2,1,31
8263,180000,1,2,1,28
8264,350000,1,2,1,42
8265,360000,1,2,1,36
8266,140000,1,2,1,46
8267,310000,2,3,2,30
8268,30000,1,3,2,25
8269,200000,1,1,2,32
8270,120000,2,1,2,37
8271,260000,1,1,1,45
8272,60000,2,1,2,32
8273,50000,1,2,2,24
8274,80000,1,1,2,28
8275,60000,1,1,1,46
8276,200000,2,3,1,27
8277,140000,2,1,2,28
8278,30000,1,2,2,25
8279,110000,2,2,1,34
8280,90000,2,3,1,39
8281,40000,2,1,2,27
8282,110000,2,1,1,29
8283,640000,2,1,2,30
8284,20000,1,3,2,51
8285,50000,2,2,1,36
8286,30000,1,2,1,25
8287,140000,2,2,2,32
8288,70000,1,2,2,36
8289,80000,2,2,1,42
8290,100000,2,1,2,31
8291,180000,1,3,2,40
8292,50000,2,2,2,28
8293,170000,1,1,1,35
8294,50000,2,3,2,23
8295,140000,1,1,2,28
8296,100000,1,1,2,29
8297,10000,1,2,1,36
8298,50000,2,2,2,22
8299,30000,2,2,1,24
8300,80000,2,2,2,27
8301,290000,2,2,2,29
8302,110000,2,1,2,27
8303,30000,2,3,2,24
8304,70000,2,2,1,23
8305,300000,2,1,2,26
8306,30000,1,2,1,47
8307,200000,2,1,2,36
8308,130000,1,2,2,27
8309,80000,1,1,2,25
8310,50000,2,2,2,37
8311,310000,2,1,2,30
8312,160000,2,2,1,31
8313,240000,1,2,1,30
8314,100000,2,2,1,36
8315,200000,2,5,2,27
8316,50000,2,1,2,38
8317,320000,2,3,2,45
8318,60000,1,1,1,37
8319,60000,1,2,1,43
8320,50000,1,2,1,42
8321,360000,1,2,1,41
8322,60000,2,2,2,32
8323,210000,2,2,2,28
8324,20000,1,2,1,39
8325,100000,2,2,1,40
8326,200000,2,1,2,32
8327,180000,2,2,1,28
8328,70000,2,1,2,50
8329,170000,2,2,2,48
8330,80000,1,1,2,36
8331,400000,2,1,1,41
8332,140000,2,2,1,40
8333,60000,1,3,1,57
8334,360000,1,1,1,44
8335,240000,2,2,1,43
8336,80000,2,2,2,27
8337,270000,2,2,2,39
8338,30000,2,3,1,39
8339,480000,1,1,1,58
8340,160000,1,2,1,50
8341,180000,2,2,2,34
8342,300000,1,1,2,29
8343,200000,2,1,2,31
8344,50000,2,2,2,30
8345,320000,2,3,1,39
8346,30000,2,1,1,35
8347,500000,2,1,1,38
8348,360000,1,1,1,40
8349,50000,2,2,1,53
8350,80000,2,1,2,29
8351,10000,1,2,2,23
8352,280000,2,1,2,23
8353,300000,2,2,1,31
8354,280000,2,1,1,34
8355,170000,1,2,1,42
8356,260000,2,1,1,36
8357,360000,1,2,1,44
8358,360000,2,2,2,31
8359,200000,1,3,1,38
8360,50000,2,1,2,28
8361,130000,2,3,1,45
8362,20000,1,2,1,32
8363,50000,2,3,1,52
8364,190000,2,1,1,30
8365,140000,1,2,1,36
8366,70000,2,2,1,40
8367,150000,2,1,2,36
8368,140000,2,2,2,29
8369,50000,1,2,2,27
8370,350000,2,1,1,55
8371,80000,1,2,2,53
8372,400000,1,1,2,34
8373,170000,2,1,1,38
8374,20000,2,2,3,47
8375,450000,1,1,1,40
8376,200000,2,3,1,36
8377,200000,2,1,1,36
8378,100000,2,3,1,53
8379,60000,1,2,1,39
8380,230000,2,2,1,37
8381,230000,2,2,2,29
8382,60000,1,2,1,46
8383,160000,2,1,1,34
8384,310000,1,1,1,34
8385,430000,2,1,2,30
8386,240000,2,1,1,47
8387,60000,1,2,2,29
8388,30000,1,2,2,28
8389,180000,1,2,1,30
8390,20000,1,2,2,24
8391,30000,1,1,2,24
8392,320000,2,2,1,55
8393,500000,1,2,2,32
8394,170000,2,2,1,47
8395,20000,2,2,2,24
8396,360000,2,1,2,29
8397,90000,2,1,2,24
8398,100000,2,1,1,40
8399,100000,1,1,2,37
8400,170000,1,1,1,38
8401,100000,2,2,2,32
8402,20000,1,1,2,27
8403,220000,1,2,1,32
8404,470000,2,1,2,31
8405,100000,2,2,2,24
8406,10000,1,2,2,23
8407,230000,2,1,2,29
8408,50000,2,1,2,28
8409,50000,1,3,1,30
8410,120000,2,2,2,30
8411,160000,2,1,1,33
8412,120000,1,1,2,27
8413,30000,2,2,2,21
8414,180000,2,1,2,29
8415,30000,1,1,2,23
8416,200000,2,1,1,40
8417,10000,2,2,2,33
8418,230000,1,2,2,39
8419,200000,2,3,1,53
8420,110000,1,2,1,46
8421,50000,1,2,1,40
8422,50000,2,1,2,23
8423,220000,1,1,1,43
8424,500000,1,1,1,43
8425,140000,1,1,1,43
8426,50000,2,1,2,30
8427,50000,1,2,2,24
8428,150000,2,1,2,32
8429,150000,1,1,2,35
8430,240000,1,3,1,43
8431,180000,1,1,2,31
8432,240000,1,2,1,44
8433,150000,2,1,2,27
8434,260000,2,3,1,41
8435,160000,2,1,1,34
8436,290000,2,2,1,39
8437,240000,1,1,2,48
8438,50000,1,2,1,56
8439,170000,2,3,1,46
8440,130000,2,1,1,46
8441,80000,1,1,2,27
8442,30000,1,1,1,45
8443,100000,2,3,1,40
8444,10000,1,2,2,23
8445,320000,2,1,2,30
8446,50000,1,2,1,36
8447,80000,1,1,2,29
8448,70000,2,2,2,26
8449,700000,2,2,2,28
8450,360000,2,1,2,26
8451,380000,1,1,2,30
8452,50000,1,2,2,40
8453,20000,1,2,1,45
8454,350000,2,1,2,33
8455,80000,2,1,2,29
8456,150000,1,3,1,35
8457,300000,2,1,2,35
8458,400000,1,2,1,39
8459,250000,2,2,1,35
8460,50000,2,1,2,23
8461,230000,2,3,1,44
8462,100000,2,2,2,27
8463,380000,1,2,2,34
8464,260000,2,2,2,28
8465,470000,1,2,2,31
8466,80000,1,2,2,29
8467,140000,1,1,2,36
8468,140000,1,1,1,45
8469,50000,1,2,1,36
8470,180000,2,2,1,37
8471,30000,2,2,2,23
8472,30000,2,2,2,22
8473,50000,2,1,1,25
8474,250000,2,1,2,35
8475,310000,2,2,2,25
8476,360000,2,2,1,51
8477,50000,1,2,2,31
8478,480000,2,1,2,30
8479,50000,2,1,2,24
8480,160000,1,2,2,37
8481,140000,2,1,2,30
8482,310000,2,1,2,27
8483,30000,2,1,2,27
8484,40000,2,2,1,27
8485,80000,1,3,1,55
8486,30000,2,2,2,41
8487,200000,2,2,2,26
8488,270000,2,3,1,42
8489,180000,1,1,2,32
8490,180000,2,2,2,34
8491,10000,1,3,2,21
8492,120000,1,1,1,48
8493,30000,1,1,2,36
8494,300000,2,1,1,30
8495,50000,2,3,1,61
8496,150000,1,3,1,58
8497,300000,2,2,2,36
8498,50000,1,2,2,26
8499,10000,1,2,2,34
8500,260000,2,2,2,35
8501,400000,2,1,1,28
8502,50000,2,2,2,39
8503,50000,2,2,2,22
8504,280000,2,1,2,28
8505,10000,2,2,2,22
8506,80000,2,2,1,32
8507,150000,2,3,1,52
8508,20000,2,2,2,53
8509,50000,1,2,2,24
8510,170000,2,1,2,31
8511,130000,2,2,2,33
8512,50000,2,2,2,29
8513,50000,2,3,2,27
8514,180000,1,2,1,40
8515,20000,2,2,1,50
8516,410000,1,1,2,29
8517,50000,2,2,2,26
8518,270000,2,2,1,47
8519,80000,2,1,2,24
8520,140000,2,3,2,48
8521,60000,1,2,1,29
8522,180000,2,1,2,26
8523,320000,2,1,2,34
8524,40000,1,2,2,26
8525,380000,2,1,2,32
8526,150000,2,2,1,36
8527,110000,2,1,2,25
8528,110000,1,1,2,26
8529,100000,2,3,1,26
8530,240000,1,1,2,35
8531,50000,2,2,2,25
8532,50000,1,1,2,38
8533,200000,1,2,2,29
8534,80000,2,1,2,27
8535,40000,1,3,2,49
8536,250000,1,2,1,29
8537,230000,2,1,2,24
8538,30000,1,1,2,26
8539,80000,2,3,2,52
8540,100000,2,1,2,37
8541,230000,2,2,1,28
8542,490000,1,1,1,50
8543,30000,2,3,2,44
8544,40000,1,3,1,49
8545,450000,1,1,1,34
8546,50000,2,2,2,23
8547,20000,1,2,2,26
8548,260000,2,3,1,36
8549,10000,1,2,2,28
8550,500000,1,1,2,38
8551,70000,2,2,1,25
8552,100000,2,3,1,28
8553,50000,2,3,1,30
8554,400000,2,1,2,33
8555,270000,1,2,1,49
8556,260000,1,1,2,38
8557,250000,2,2,2,32
8558,360000,1,1,2,30
8559,230000,1,2,2,30
8560,110000,1,2,2,27
8561,50000,2,2,1,32
8562,80000,1,1,1,38
8563,10000,2,2,1,32
8564,20000,1,3,1,52
8565,200000,2,3,2,33
8566,180000,1,1,2,40
8567,120000,2,3,1,69
8568,80000,2,2,1,47
8569,220000,1,1,1,50
8570,360000,1,1,2,32
8571,50000,2,1,2,25
8572,150000,2,2,1,31
8573,70000,2,2,2,27
8574,20000,2,1,2,25
8575,150000,2,1,1,32
8576,40000,1,2,1,35
8577,170000,1,1,2,27
8578,220000,2,2,1,37
8579,110000,2,2,1,41
8580,30000,2,2,1,47
8581,230000,2,1,2,32
8582,270000,2,2,2,38
8583,360000,2,1,2,47
8584,180000,2,2,2,25
8585,360000,1,2,1,49
8586,280000,2,1,2,47
8587,170000,2,1,1,63
8588,50000,2,2,3,33
8589,160000,1,3,2,44
8590,160000,2,1,2,42
8591,160000,2,3,2,24
8592,50000,1,2,2,27
8593,50000,2,2,2,49
8594,180000,2,2,2,30
8595,210000,2,1,2,38
8596,20000,1,2,1,40
8597,570000,1,1,2,29
8598,280000,1,1,2,27
8599,50000,2,2,2,24
8600,20000,2,2,2,46
8601,30000,1,1,2,28
8602,240000,1,1,1,37
8603,30000,1,1,2,47
8604,90000,2,2,1,47
8605,60000,1,2,2,25
8606,500000,1,1,2,34
8607,70000,1,2,1,34
8608,140000,1,2,2,27
8609,30000,1,2,2,32
8610,140000,1,2,1,55
8611,290000,1,1,2,44
